Query ID  Percent Positive Matches
NC_011547.1 Bulbul coronavirus HKU11-934, complete genome  2683/3714 (72%)
NC_011547.1 Bulbul coronavirus HKU11-934, complete genome  38/39 (97%)
NC_011547.1 Bulbul coronavirus HKU11-934, complete genome  38/39 (97%)
NC_011550.1 Munia coronavirus HKU13-3514, complete genome  13223/16133 (82%)
NC_011550.1 Munia coronavirus HKU13-3514, complete genome  11013/13835 (80%)
NC_011550.1 Munia coronavirus HKU13-3514, complete genome  8004/9784 (82%)
NC_011550.1 Munia coronavirus HKU13-3514, complete genome  5127/6396 (80%)
NC_011550.1 Munia coronavirus HKU13-3514, complete genome  5128/6400 (80%)
NC_011550.1 Munia coronavirus HKU13-3514, complete genome  4837/6315 (77%)
NC_011550.1 Munia coronavirus HKU13-3514, complete genome  2733/3725 (73%)
NC_011550.1 Munia coronavirus HKU13-3514, complete genome  76/93 (82%)
NC_011550.1 Munia coronavirus HKU13-3514, complete genome  37/39 (95%)
NC_011550.1 Munia coronavirus HKU13-3514, complete genome  37/39 (95%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  14847/16391 (91%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  11026/13842 (80%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  8006/9786 (82%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  5124/6398 (80%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  5078/6347 (80%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  3071/4231 (73%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  529/734 (72%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  529/734 (72%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  381/524 (73%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  395/543 (73%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  226/299 (76%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  36/37 (97%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  36/37 (97%)
NC_016992.1 Sparrow coronavirus HKU17, complete genome  14847/16391 (91%)
NC_016992.1 Sparrow coronavirus HKU17, complete genome  11452/14347 (80%)
NC_016992.1 Sparrow coronavirus HKU17, complete genome  11013/13835 (80%)
NC_016992.1 Sparrow coronavirus HKU17, complete genome  5076/6350 (80%)
NC_016992.1 Sparrow coronavirus HKU17, complete genome  5072/6351 (80%)
NC_016992.1 Sparrow coronavirus HKU17, complete genome  4791/6349 (75%)
NC_016992.1 Sparrow coronavirus HKU17, complete genome  216/302 (72%)
NC_016992.1 Sparrow coronavirus HKU17, complete genome  102/131 (78%)
NC_016992.1 Sparrow coronavirus HKU17, complete genome  55/63 (87%)
NC_016992.1 Sparrow coronavirus HKU17, complete genome  55/63 (87%)
NC_016992.1 Sparrow coronavirus HKU17, complete genome  64/78 (82%)
NC_016993.1 Magpie-robin coronavirus HKU18, complete genome  13226/16136 (82%)
NC_016993.1 Magpie-robin coronavirus HKU18, complete genome  11441/14336 (80%)
NC_016993.1 Magpie-robin coronavirus HKU18, complete genome  11034/13850 (80%)
NC_016993.1 Magpie-robin coronavirus HKU18, complete genome  5083/6382 (80%)
NC_016993.1 Magpie-robin coronavirus HKU18, complete genome  5063/6383 (79%)
NC_016993.1 Magpie-robin coronavirus HKU18, complete genome  218/297 (73%)
NC_016993.1 Magpie-robin coronavirus HKU18, complete genome  38/39 (97%)
NC_016993.1 Magpie-robin coronavirus HKU18, complete genome  38/39 (97%)
NC_016995.1 Wigeon coronavirus HKU20, complete genome  2989/4061 (74%)
NC_016995.1 Wigeon coronavirus HKU20, complete genome  2685/3716 (72%)
NC_016995.1 Wigeon coronavirus HKU20, complete genome  2436/3401 (72%)
NC_011547.1 Bulbul coronavirus HKU11-934, complete genome  11344/14198 (80%)
NC_011547.1 Bulbul coronavirus HKU11-934, complete genome  7606/9893 (77%)
NC_011547.1 Bulbul coronavirus HKU11-934, complete genome  5126/6395 (80%)
NC_011547.1 Bulbul coronavirus HKU11-934, complete genome  5124/6398 (80%)
NC_011547.1 Bulbul coronavirus HKU11-934, complete genome  5065/6344 (80%)
NC_011547.1 Bulbul coronavirus HKU11-934, complete genome  5063/6383 (79%)
NC_011547.1 Bulbul coronavirus HKU11-934, complete genome  2998/4127 (73%)
NC_011547.1 Bulbul coronavirus HKU11-934, complete genome  2683/3714 (72%)
NC_011547.1 Bulbul coronavirus HKU11-934, complete genome  38/39 (97%)
NC_011547.1 Bulbul coronavirus HKU11-934, complete genome  38/39 (97%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  14847/16391 (91%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  11026/13842 (80%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  8006/9786 (82%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  5124/6398 (80%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  5078/6347 (80%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  3071/4231 (73%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  529/734 (72%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  529/734 (72%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  381/524 (73%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  395/543 (73%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  226/299 (76%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  36/37 (97%)
NC_039208.1 Porcine coronavirus HKU15 strain HKU15-155, complete  36/37 (97%)
NC_011550.1 Munia coronavirus HKU13-3514, complete genome  13223/16133 (82%)
NC_011550.1 Munia coronavirus HKU13-3514, complete genome  11013/13835 (80%)
NC_011550.1 Munia coronavirus HKU13-3514, complete genome  8004/9784 (82%)
NC_011550.1 Munia coronavirus HKU13-3514, complete genome  5127/6396 (80%)
NC_011550.1 Munia coronavirus HKU13-3514, complete genome  5128/6400 (80%)
NC_011550.1 Munia coronavirus HKU13-3514, complete genome  4837/6315 (77%)
NC_011550.1 Munia coronavirus HKU13-3514, complete genome  2733/3725 (73%)
NC_011550.1 Munia coronavirus HKU13-3514, complete genome  76/93 (82%)
NC_011550.1 Munia coronavirus HKU13-3514, complete genome  37/39 (95%)
NC_011550.1 Munia coronavirus HKU13-3514, complete genome  37/39 (95%)
NC_016991.1 White-eye coronavirus HKU16, complete genome  11353/14207 (80%)
NC_016991.1 White-eye coronavirus HKU16, complete genome  7542/9880 (76%)
NC_016991.1 White-eye coronavirus HKU16, complete genome  5127/6399 (80%)
NC_016991.1 White-eye coronavirus HKU16, complete genome  5081/6350 (80%)
NC_016991.1 White-eye coronavirus HKU16, complete genome  5074/6348 (80%)
NC_016991.1 White-eye coronavirus HKU16, complete genome  5083/6382 (80%)
NC_016991.1 White-eye coronavirus HKU16, complete genome  3049/4235 (72%)
NC_016991.1 White-eye coronavirus HKU16, complete genome  478/665 (72%)
NC_016991.1 White-eye coronavirus HKU16, complete genome  377/533 (71%)
NC_016991.1 White-eye coronavirus HKU16, complete genome  40/41 (98%)
NC_016991.1 White-eye coronavirus HKU16, complete genome  38/40 (95%)
NC_016991.1 White-eye coronavirus HKU16, complete genome  38/40 (95%)
NC_016991.1 White-eye coronavirus HKU16, complete genome  32/33 (97%)
NC_016991.1 White-eye coronavirus HKU16, complete genome  32/33 (97%)
NC_016994.1 Night-heron coronavirus HKU19, complete genome  2734/3726 (73%)
NC_016994.1 Night-heron coronavirus HKU19, complete genome  2993/4122 (73%)
NC_016994.1 Night-heron coronavirus HKU19, complete genome  3071/4231 (73%)
NC_016994.1 Night-heron coronavirus HKU19, complete genome  3040/4226 (72%)
NC_016994.1 Night-heron coronavirus HKU19, complete genome  2434/3399 (72%)
NC_016994.1 Night-heron coronavirus HKU19, complete genome  448/626 (72%)
NC_016994.1 Night-heron coronavirus HKU19, complete genome  515/729 (71%)
NC_016994.1 Night-heron coronavirus HKU19, complete genome  512/728 (70%)
NC_016996.1 Common-moorhen coronavirus HKU21, complete genome  7606/9893 (77%)
NC_016996.1 Common-moorhen coronavirus HKU21, complete genome  7543/9881 (76%)
NC_016996.1 Common-moorhen coronavirus HKU21, complete genome  4840/6318 (77%)
NC_016996.1 Common-moorhen coronavirus HKU21, complete genome  4794/6352 (75%)
NC_016996.1 Common-moorhen coronavirus HKU21, complete genome  2984/4056 (74%)
NC_016996.1 Common-moorhen coronavirus HKU21, complete genome  226/299 (76%)
NC_016996.1 Common-moorhen coronavirus HKU21, complete genome  511/727 (70%)
NC_016996.1 Common-moorhen coronavirus HKU21, complete genome  220/299 (74%)
NC_016996.1 Common-moorhen coronavirus HKU21, complete genome  92/115 (80%)
NC_016996.1 Common-moorhen coronavirus HKU21, complete genome  32/33 (97%)
NC_016996.1 Common-moorhen coronavirus HKU21, complete genome  32/33 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  560/772 (73%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  407/554 (73%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  55/63 (87%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  74/93 (80%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  74/93 (80%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  38/39 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  38/39 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  36/37 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  37/39 (95%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  42/47 (89%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  32/33 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  32/33 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  32/33 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  31/32 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  31/32 (97%)
NC_010646.1 Beluga Whale coronavirus SW1, complete genome  162/216 (75%)
NC_010646.1 Beluga Whale coronavirus SW1, complete genome  106/135 (79%)
NC_010646.1 Beluga Whale coronavirus SW1, complete genome  54/59 (92%)
NC_010646.1 Beluga Whale coronavirus SW1, complete genome  54/59 (92%)
NC_010646.1 Beluga Whale coronavirus SW1, complete genome  54/59 (92%)
NC_010646.1 Beluga Whale coronavirus SW1, complete genome  54/59 (92%)
NC_010646.1 Beluga Whale coronavirus SW1, complete genome  102/132 (77%)
NC_010646.1 Beluga Whale coronavirus SW1, complete genome  102/132 (77%)
NC_010646.1 Beluga Whale coronavirus SW1, complete genome  98/128 (77%)
NC_010646.1 Beluga Whale coronavirus SW1, complete genome  64/78 (82%)
NC_010646.1 Beluga Whale coronavirus SW1, complete genome  36/38 (95%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  560/772 (73%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  407/554 (73%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  55/63 (87%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  74/93 (80%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  74/93 (80%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  38/39 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  38/39 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  36/37 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  37/39 (95%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  42/47 (89%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  32/33 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  32/33 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  32/33 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  31/32 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  31/32 (97%)
NC_028814.1 BtRf-AlphaCoV/HuB2013, complete genome  11321/14610 (77%)
NC_028814.1 BtRf-AlphaCoV/HuB2013, complete genome  7371/9913 (74%)
NC_028814.1 BtRf-AlphaCoV/HuB2013, complete genome  7371/9913 (74%)
NC_028814.1 BtRf-AlphaCoV/HuB2013, complete genome  7312/9841 (74%)
NC_028814.1 BtRf-AlphaCoV/HuB2013, complete genome  7327/9900 (74%)
NC_028814.1 BtRf-AlphaCoV/HuB2013, complete genome  6184/8319 (74%)
NC_028814.1 BtRf-AlphaCoV/HuB2013, complete genome  6184/8319 (74%)
NC_028814.1 BtRf-AlphaCoV/HuB2013, complete genome  7245/9890 (73%)
NC_028814.1 BtRf-AlphaCoV/HuB2013, complete genome  6069/8193 (74%)
NC_028814.1 BtRf-AlphaCoV/HuB2013, complete genome  973/1357 (72%)
NC_025217.1 Bat Hp-betacoronavirus/Zhejiang2013, complete genome  3739/5161 (72%)
NC_025217.1 Bat Hp-betacoronavirus/Zhejiang2013, complete genome  3739/5161 (72%)
NC_025217.1 Bat Hp-betacoronavirus/Zhejiang2013, complete genome  2662/3720 (72%)
NC_025217.1 Bat Hp-betacoronavirus/Zhejiang2013, complete genome  1577/2199 (72%)
NC_025217.1 Bat Hp-betacoronavirus/Zhejiang2013, complete genome  1234/1734 (71%)
NC_025217.1 Bat Hp-betacoronavirus/Zhejiang2013, complete genome  186/236 (79%)
NC_025217.1 Bat Hp-betacoronavirus/Zhejiang2013, complete genome  186/236 (79%)
NC_025217.1 Bat Hp-betacoronavirus/Zhejiang2013, complete genome  74/93 (80%)
NC_025217.1 Bat Hp-betacoronavirus/Zhejiang2013, complete genome  74/93 (80%)
NC_018871.1 Rousettus bat coronavirus HKU10, complete genome  11316/14605 (77%)
NC_018871.1 Rousettus bat coronavirus HKU10, complete genome  7299/9760 (75%)
NC_018871.1 Rousettus bat coronavirus HKU10, complete genome  7219/9800 (74%)
NC_018871.1 Rousettus bat coronavirus HKU10, complete genome  6049/8099 (75%)
NC_018871.1 Rousettus bat coronavirus HKU10, complete genome  6049/8099 (75%)
NC_018871.1 Rousettus bat coronavirus HKU10, complete genome  6183/8310 (74%)
NC_018871.1 Rousettus bat coronavirus HKU10, complete genome  6160/8362 (74%)
NC_018871.1 Rousettus bat coronavirus HKU10, complete genome  6051/8501 (71%)
NC_018871.1 Rousettus bat coronavirus HKU10, complete genome  1203/1659 (73%)
NC_018871.1 Rousettus bat coronavirus HKU10, complete genome  1162/1602 (73%)
NC_018871.1 Rousettus bat coronavirus HKU10, complete genome  479/666 (72%)
NC_014470.1 Bat coronavirus BM48-31/BGR/2008, complete genome  14361/17348 (83%)
NC_014470.1 Bat coronavirus BM48-31/BGR/2008, complete genome  14361/17348 (83%)
NC_014470.1 Bat coronavirus BM48-31/BGR/2008, complete genome  2472/3508 (70%)
NC_014470.1 Bat coronavirus BM48-31/BGR/2008, complete genome  984/1391 (71%)
NC_014470.1 Bat coronavirus BM48-31/BGR/2008, complete genome  984/1391 (71%)
NC_014470.1 Bat coronavirus BM48-31/BGR/2008, complete genome  984/1391 (71%)
NC_014470.1 Bat coronavirus BM48-31/BGR/2008, complete genome  984/1391 (71%)
NC_014470.1 Bat coronavirus BM48-31/BGR/2008, complete genome  40/41 (98%)
NC_014470.1 Bat coronavirus BM48-31/BGR/2008, complete genome  32/33 (97%)
NC_014470.1 Bat coronavirus BM48-31/BGR/2008, complete genome  32/33 (97%)
NC_006577.2 Human coronavirus HKU1, complete genome  25342/26847 (94%)
NC_006577.2 Human coronavirus HKU1, complete genome  11821/14890 (79%)
NC_006577.2 Human coronavirus HKU1, complete genome  12017/15245 (79%)
NC_006577.2 Human coronavirus HKU1, complete genome  11168/14474 (77%)
NC_006577.2 Human coronavirus HKU1, complete genome  11168/14474 (77%)
NC_006577.2 Human coronavirus HKU1, complete genome  11167/14474 (77%)
NC_006577.2 Human coronavirus HKU1, complete genome  11167/14475 (77%)
NC_006577.2 Human coronavirus HKU1, complete genome  182/231 (79%)
NC_006577.2 Human coronavirus HKU1, complete genome  182/231 (79%)
NC_006577.2 Human coronavirus HKU1, complete genome  102/132 (77%)
NC_006577.2 Human coronavirus HKU1, complete genome  95/123 (77%)
NC_005831.2 Human Coronavirus NL63, complete genome  13334/15954 (84%)
NC_005831.2 Human Coronavirus NL63, complete genome  13334/15954 (84%)
NC_005831.2 Human Coronavirus NL63, complete genome  10495/14040 (75%)
NC_005831.2 Human Coronavirus NL63, complete genome  7371/9913 (74%)
NC_005831.2 Human Coronavirus NL63, complete genome  7366/9964 (74%)
NC_005831.2 Human Coronavirus NL63, complete genome  6162/8324 (74%)
NC_005831.2 Human Coronavirus NL63, complete genome  6153/8340 (74%)
NC_005831.2 Human Coronavirus NL63, complete genome  6070/8461 (72%)
NC_005831.2 Human Coronavirus NL63, complete genome  5035/7047 (71%)
NC_005831.2 Human Coronavirus NL63, complete genome  4145/5785 (72%)
NC_005831.2 Human Coronavirus NL63, complete genome  432/569 (76%)
NC_005831.2 Human Coronavirus NL63, complete genome  434/572 (76%)
NC_005831.2 Human Coronavirus NL63, complete genome  180/229 (79%)
NC_005831.2 Human Coronavirus NL63, complete genome  180/229 (79%)
NC_002645.1 Human coronavirus 229E, complete genome  10494/14039 (75%)
NC_002645.1 Human coronavirus 229E, complete genome  10494/14039 (75%)
NC_002645.1 Human coronavirus 229E, complete genome  9378/12586 (75%)
NC_002645.1 Human coronavirus 229E, complete genome  9378/12586 (75%)
NC_002645.1 Human coronavirus 229E, complete genome  9341/12684 (74%)
NC_002645.1 Human coronavirus 229E, complete genome  8173/11087 (74%)
NC_002645.1 Human coronavirus 229E, complete genome  6166/8368 (74%)
NC_002645.1 Human coronavirus 229E, complete genome  6099/8396 (73%)
NC_002645.1 Human coronavirus 229E, complete genome  6088/8387 (73%)
NC_002645.1 Human coronavirus 229E, complete genome  5153/7055 (73%)
NC_002645.1 Human coronavirus 229E, complete genome  5221/7152 (73%)
NC_002645.1 Human coronavirus 229E, complete genome  5148/7063 (73%)
NC_002645.1 Human coronavirus 229E, complete genome  5126/7064 (73%)
NC_002645.1 Human coronavirus 229E, complete genome  4711/6622 (71%)
NC_002645.1 Human coronavirus 229E, complete genome  4734/6668 (71%)
NC_002645.1 Human coronavirus 229E, complete genome  4022/5646 (71%)
NC_002645.1 Human coronavirus 229E, complete genome  973/1357 (72%)
NC_002645.1 Human coronavirus 229E, complete genome  672/961 (70%)
NC_003436.1 Porcine epidemic diarrhea virus, complete genome  27075/27997 (97%)
NC_003436.1 Porcine epidemic diarrhea virus, complete genome  24585/25483 (96%)
NC_003436.1 Porcine epidemic diarrhea virus, complete genome  7517/9810 (77%)
NC_003436.1 Porcine epidemic diarrhea virus, complete genome  6681/8825 (76%)
NC_003436.1 Porcine epidemic diarrhea virus, complete genome  7248/9834 (74%)
NC_003436.1 Porcine epidemic diarrhea virus, complete genome  5389/7246 (74%)
NC_003436.1 Porcine epidemic diarrhea virus, complete genome  5975/8149 (73%)
NC_003436.1 Porcine epidemic diarrhea virus, complete genome  5975/8149 (73%)
NC_003436.1 Porcine epidemic diarrhea virus, complete genome  5972/8170 (73%)
NC_003436.1 Porcine epidemic diarrhea virus, complete genome  5370/7309 (73%)
NC_003436.1 Porcine epidemic diarrhea virus, complete genome  5143/7058 (73%)
NC_003436.1 Porcine epidemic diarrhea virus, complete genome  4074/5676 (72%)
NC_003436.1 Porcine epidemic diarrhea virus, complete genome  3079/4349 (71%)
NC_030292.1 Ferret coronavirus isolate FRCoV-NL-2010, complete  12117/15378 (79%)
NC_030292.1 Ferret coronavirus isolate FRCoV-NL-2010, complete  7586/10069 (75%)
NC_030292.1 Ferret coronavirus isolate FRCoV-NL-2010, complete  477/667 (72%)
NC_030292.1 Ferret coronavirus isolate FRCoV-NL-2010, complete  334/457 (73%)
NC_030292.1 Ferret coronavirus isolate FRCoV-NL-2010, complete  673/962 (70%)
NC_030292.1 Ferret coronavirus isolate FRCoV-NL-2010, complete  84/101 (83%)
NC_030292.1 Ferret coronavirus isolate FRCoV-NL-2010, complete  379/535 (71%)
NC_030292.1 Ferret coronavirus isolate FRCoV-NL-2010, complete  218/304 (72%)
NC_030292.1 Ferret coronavirus isolate FRCoV-NL-2010, complete  95/123 (77%)
NC_030292.1 Ferret coronavirus isolate FRCoV-NL-2010, complete  95/123 (77%)
NC_030292.1 Ferret coronavirus isolate FRCoV-NL-2010, complete  34/35 (97%)
NC_030292.1 Ferret coronavirus isolate FRCoV-NL-2010, complete  36/38 (95%)
NC_023760.1 Mink coronavirus strain WD1127, complete genome  12117/15378 (79%)
NC_023760.1 Mink coronavirus strain WD1127, complete genome  7539/9930 (76%)
NC_023760.1 Mink coronavirus strain WD1127, complete genome  6067/8458 (72%)
NC_023760.1 Mink coronavirus strain WD1127, complete genome  6067/8458 (72%)
NC_023760.1 Mink coronavirus strain WD1127, complete genome  5125/7134 (72%)
NC_023760.1 Mink coronavirus strain WD1127, complete genome  5125/7134 (72%)
NC_023760.1 Mink coronavirus strain WD1127, complete genome  4077/5679 (72%)
NC_023760.1 Mink coronavirus strain WD1127, complete genome  4719/6630 (71%)
NC_023760.1 Mink coronavirus strain WD1127, complete genome  5053/7134 (71%)
NC_023760.1 Mink coronavirus strain WD1127, complete genome  5049/7134 (71%)
NC_023760.1 Mink coronavirus strain WD1127, complete genome  4996/7076 (71%)
NC_023760.1 Mink coronavirus strain WD1127, complete genome  839/1165 (72%)
NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete  4146/5786 (72%)
NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete  4146/5786 (72%)
NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete  3655/5101 (72%)
NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete  4023/5647 (71%)
NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete  2595/3572 (73%)
NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete  3610/5083 (71%)
NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete  3648/5152 (71%)
NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete  3604/5129 (70%)
NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete  3074/4344 (71%)
NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete  3576/5128 (70%)
NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete  478/668 (72%)
NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete  37/39 (95%)
NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete  37/41 (90%)
NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete  37/41 (90%)
NC_022103.1 Bat coronavirus CDPHE15/USA/2006, complete genome  7351/9786 (75%)
NC_022103.1 Bat coronavirus CDPHE15/USA/2006, complete genome  6690/8834 (76%)
NC_022103.1 Bat coronavirus CDPHE15/USA/2006, complete genome  6675/8835 (76%)
NC_022103.1 Bat coronavirus CDPHE15/USA/2006, complete genome  6631/8832 (75%)
NC_022103.1 Bat coronavirus CDPHE15/USA/2006, complete genome  7220/9801 (74%)
NC_022103.1 Bat coronavirus CDPHE15/USA/2006, complete genome  7238/9883 (73%)
NC_022103.1 Bat coronavirus CDPHE15/USA/2006, complete genome  6172/8335 (74%)
NC_022103.1 Bat coronavirus CDPHE15/USA/2006, complete genome  7125/9790 (73%)
NC_022103.1 Bat coronavirus CDPHE15/USA/2006, complete genome  5220/7055 (74%)
NC_022103.1 Bat coronavirus CDPHE15/USA/2006, complete genome  5423/7377 (74%)
NC_022103.1 Bat coronavirus CDPHE15/USA/2006, complete genome  4726/6372 (74%)
NC_022103.1 Bat coronavirus CDPHE15/USA/2006, complete genome  4726/6372 (74%)
NC_022103.1 Bat coronavirus CDPHE15/USA/2006, complete genome  5219/7150 (73%)
NC_022103.1 Bat coronavirus CDPHE15/USA/2006, complete genome  840/1166 (72%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  560/772 (73%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  407/554 (73%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  55/63 (87%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  74/93 (80%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  74/93 (80%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  38/39 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  38/39 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  36/37 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  37/39 (95%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  42/47 (89%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  32/33 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  32/33 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  32/33 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  31/32 (97%)
NC_001451.1 Avian infectious bronchitis virus, complete genome  31/32 (97%)
NC_004718.3 SARS coronavirus, complete genome  14359/17346 (83%)
NC_004718.3 SARS coronavirus, complete genome  3739/5161 (72%)
NC_004718.3 SARS coronavirus, complete genome  3739/5161 (72%)
NC_004718.3 SARS coronavirus, complete genome  1295/1819 (71%)
NC_004718.3 SARS coronavirus, complete genome  38/40 (95%)
NC_004718.3 SARS coronavirus, complete genome  37/41 (90%)
NC_004718.3 SARS coronavirus, complete genome  31/32 (97%)
NC_004718.3 SARS coronavirus, complete genome  31/32 (97%)
NC_016008.1 Manis pentadactyla mitochondrion, complete genome  421/535 (79%)
NC_032107.1 NL63-related bat coronavirus strain BtKYNL63-9a,  13334/15954 (84%)
NC_032107.1 NL63-related bat coronavirus strain BtKYNL63-9a,  13334/15954 (84%)
NC_032107.1 NL63-related bat coronavirus strain BtKYNL63-9a,  11003/14299 (77%)
NC_032107.1 NL63-related bat coronavirus strain BtKYNL63-9a,  10995/14305 (77%)
NC_032107.1 NL63-related bat coronavirus strain BtKYNL63-9a,  9382/12590 (75%)
NC_032107.1 NL63-related bat coronavirus strain BtKYNL63-9a,  6053/8103 (75%)
NC_032107.1 NL63-related bat coronavirus strain BtKYNL63-9a,  6189/8324 (74%)
NC_032107.1 NL63-related bat coronavirus strain BtKYNL63-9a,  7196/9834 (73%)
NC_032107.1 NL63-related bat coronavirus strain BtKYNL63-9a,  6543/8886 (74%)
NC_032107.1 NL63-related bat coronavirus strain BtKYNL63-9a,  5998/8157 (74%)
NC_032107.1 NL63-related bat coronavirus strain BtKYNL63-9a,  5977/8151 (73%)
NC_032107.1 NL63-related bat coronavirus strain BtKYNL63-9a,  6094/8346 (73%)
NC_032107.1 NL63-related bat coronavirus strain BtKYNL63-9a,  4725/6371 (74%)
NC_032107.1 NL63-related bat coronavirus strain BtKYNL63-9a,  5127/7136 (72%)
NC_032107.1 NL63-related bat coronavirus strain BtKYNL63-9a,  1261/1738 (73%)
NC_032107.1 NL63-related bat coronavirus strain BtKYNL63-9a,  529/734 (72%)
NC_032107.1 NL63-related bat coronavirus strain BtKYNL63-9a,  186/236 (79%)
NC_032107.1 NL63-related bat coronavirus strain BtKYNL63-9a,  186/236 (79%)
